,mean_test_score,mean_fit_time,params,rank_test_scores,status,budgets,param_data_preprocessor:__choice__,param_feature_preprocessor:__choice__,param_regressor:__choice__,param_regressor:liblinear_svr:C,param_regressor:liblinear_svr:dual,param_regressor:liblinear_svr:epsilon,param_regressor:liblinear_svr:fit_intercept,param_regressor:liblinear_svr:intercept_scaling,param_regressor:liblinear_svr:loss,param_regressor:liblinear_svr:tol,param_regressor:random_forest:bootstrap,param_regressor:random_forest:criterion,param_regressor:random_forest:max_depth,param_regressor:random_forest:max_features,param_regressor:random_forest:max_leaf_nodes,param_regressor:random_forest:min_impurity_decrease,param_regressor:random_forest:min_samples_leaf,param_regressor:random_forest:min_samples_split,param_regressor:random_forest:min_weight_fraction_leaf,param_regressor:sgd:alpha,param_regressor:sgd:average,param_regressor:sgd:fit_intercept,param_regressor:sgd:learning_rate,param_regressor:sgd:loss,param_regressor:sgd:penalty,param_regressor:sgd:tol,param_regressor:sgd:epsilon,param_regressor:sgd:eta0,param_regressor:sgd:l1_ratio,param_regressor:sgd:power_t
499,36282957.93699494,0.3136918544769287,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 3.1294230914921016e-05, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 0.0010625515380404413, 'regressor:sgd:epsilon': 0.0008040952097175204, 'regressor:sgd:l1_ratio': 2.263579809622037e-06}",1235,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,3.1294230914921016e-05,True,True,optimal,epsilon_insensitive,elasticnet,0.0010625515380404413,0.0008040952097175204,,2.263579809622037e-06,
500,40368725.29102533,0.3122105598449707,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.5993960905653884e-07, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'constant', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'l2', 'regressor:sgd:tol': 1.0011282850625644e-05, 'regressor:sgd:epsilon': 0.035348268620464925, 'regressor:sgd:eta0': 3.15665665157456e-05}",1437,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.5993960905653884e-07,False,True,constant,epsilon_insensitive,l2,1.0011282850625644e-05,0.035348268620464925,3.15665665157456e-05,,
501,34473457.023157164,0.27626514434814453,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'liblinear_svr', 'regressor:liblinear_svr:C': 0.11847200477542857, 'regressor:liblinear_svr:dual': 'False', 'regressor:liblinear_svr:epsilon': 0.02176070949583817, 'regressor:liblinear_svr:fit_intercept': 'True', 'regressor:liblinear_svr:intercept_scaling': 1, 'regressor:liblinear_svr:loss': 'squared_epsilon_insensitive', 'regressor:liblinear_svr:tol': 0.013537682932758132}",782,Success,0.0,NoPreprocessing,no_preprocessing,liblinear_svr,0.11847200477542857,False,0.02176070949583817,True,1.0,squared_epsilon_insensitive,0.013537682932758132,,,,,,,,,,,,,,,,,,,,
502,8219058713.762219,0.3145754337310791,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 2.5783027754629954e-06, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'squared_loss', 'regressor:sgd:penalty': 'l1', 'regressor:sgd:tol': 1.0036782115803611e-05}",2170,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,2.5783027754629954e-06,False,True,optimal,squared_loss,l1,1.0036782115803611e-05,,,,
503,29604705.88621007,3.235485315322876,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'random_forest', 'regressor:random_forest:bootstrap': 'False', 'regressor:random_forest:criterion': 'mae', 'regressor:random_forest:max_depth': 'None', 'regressor:random_forest:max_features': 0.4061257063481003, 'regressor:random_forest:max_leaf_nodes': 'None', 'regressor:random_forest:min_impurity_decrease': 0.0, 'regressor:random_forest:min_samples_leaf': 13, 'regressor:random_forest:min_samples_split': 13, 'regressor:random_forest:min_weight_fraction_leaf': 0.0}",356,Success,0.0,NoPreprocessing,no_preprocessing,random_forest,,,,,,,,False,mae,None,0.4061257063481003,None,0.0,13.0,13.0,0.0,,,,,,,,,,,
504,121209735.55568743,0.2865417003631592,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 0.00019624131505441725, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'constant', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'l1', 'regressor:sgd:tol': 0.024306260028354197, 'regressor:sgd:epsilon': 0.0018481353140610318, 'regressor:sgd:eta0': 3.956787499610622e-05}",1838,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,0.00019624131505441725,True,True,constant,epsilon_insensitive,l1,0.024306260028354197,0.0018481353140610318,3.956787499610622e-05,,
505,34674854.687361486,0.2961750030517578,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.0063074177701033e-07, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'huber', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 0.00484163771057971, 'regressor:sgd:epsilon': 0.0034716565296211256, 'regressor:sgd:l1_ratio': 0.003169028620788677}",910,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.0063074177701033e-07,True,True,optimal,huber,elasticnet,0.00484163771057971,0.0034716565296211256,,0.003169028620788677,
506,6471635860.143687,0.30465269088745117,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 3.5558597553850007e-07, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'squared_loss', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 1.001301431680492e-05, 'regressor:sgd:l1_ratio': 0.17505992083805863}",2133,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,3.5558597553850007e-07,True,True,optimal,squared_loss,elasticnet,1.001301431680492e-05,,,0.17505992083805863,
507,44903541.45777976,0.25513553619384766,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 8.068427148787003e-07, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'huber', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 0.01102414082427135, 'regressor:sgd:epsilon': 2.8441056937632636e-05, 'regressor:sgd:l1_ratio': 4.6962328968441004e-08}",1559,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,8.068427148787003e-07,False,True,optimal,huber,elasticnet,0.01102414082427135,2.8441056937632636e-05,,4.6962328968441004e-08,
508,34264492.740263656,0.285198450088501,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.273341259523268e-06, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'constant', 'regressor:sgd:loss': 'squared_epsilon_insensitive', 'regressor:sgd:penalty': 'l2', 'regressor:sgd:tol': 1.0321248089800312e-05, 'regressor:sgd:epsilon': 0.07528212168857794, 'regressor:sgd:eta0': 0.013071105885610139}",438,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.273341259523268e-06,True,True,constant,squared_epsilon_insensitive,l2,1.0321248089800312e-05,0.07528212168857794,0.013071105885610139,,
509,153001033.73133743,0.28252339363098145,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 0.006189302920629427, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'invscaling', 'regressor:sgd:loss': 'huber', 'regressor:sgd:penalty': 'l1', 'regressor:sgd:tol': 1.0602550738060362e-05, 'regressor:sgd:epsilon': 1.8575853629906084e-05, 'regressor:sgd:eta0': 6.758332889237383e-05, 'regressor:sgd:power_t': 0.5376984714811216}",2012,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,0.006189302920629427,False,True,invscaling,huber,l1,1.0602550738060362e-05,1.8575853629906084e-05,6.758332889237383e-05,,0.5376984714811216
510,51314013.697795145,0.29517173767089844,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 0.08099590876869851, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 0.027195880776365203, 'regressor:sgd:epsilon': 0.07079124929791814, 'regressor:sgd:l1_ratio': 7.879584545756134e-05}",1640,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,0.08099590876869851,False,True,optimal,epsilon_insensitive,elasticnet,0.027195880776365203,0.07079124929791814,,7.879584545756134e-05,
511,153000977.02403918,0.28360414505004883,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 3.203237249025642e-05, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'invscaling', 'regressor:sgd:loss': 'huber', 'regressor:sgd:penalty': 'l2', 'regressor:sgd:tol': 9.20323897395754e-05, 'regressor:sgd:epsilon': 0.0014923417843427658, 'regressor:sgd:eta0': 6.244377737543869e-07, 'regressor:sgd:power_t': 0.3636113072715987}",2008,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,3.203237249025642e-05,True,True,invscaling,huber,l2,9.20323897395754e-05,0.0014923417843427658,6.244377737543869e-07,,0.3636113072715987
512,151089512.33534685,0.2865018844604492,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 4.820411241796966e-05, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'invscaling', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'l2', 'regressor:sgd:tol': 0.006353629664191909, 'regressor:sgd:epsilon': 1.981543152714619e-05, 'regressor:sgd:eta0': 1.2643426234552975e-05, 'regressor:sgd:power_t': 0.3088851261615472}",1897,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,4.820411241796966e-05,False,True,invscaling,epsilon_insensitive,l2,0.006353629664191909,1.981543152714619e-05,1.2643426234552975e-05,,0.3088851261615472
513,144834213.97644988,0.28455567359924316,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.014106025060733e-07, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'invscaling', 'regressor:sgd:loss': 'huber', 'regressor:sgd:penalty': 'l1', 'regressor:sgd:tol': 0.0001917937575400989, 'regressor:sgd:epsilon': 0.0027490110679816134, 'regressor:sgd:eta0': 0.0418058498293851, 'regressor:sgd:power_t': 0.4039639599477451}",1869,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.014106025060733e-07,False,True,invscaling,huber,l1,0.0001917937575400989,0.0027490110679816134,0.0418058498293851,,0.4039639599477451
514,39657588.11706154,0.3516843318939209,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.5137342974987725e-07, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'constant', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'l1', 'regressor:sgd:tol': 1.036606880077956e-05, 'regressor:sgd:epsilon': 0.06955963325322348, 'regressor:sgd:eta0': 1.1545895131034734e-05}",1398,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.5137342974987725e-07,False,True,constant,epsilon_insensitive,l1,1.036606880077956e-05,0.06955963325322348,1.1545895131034734e-05,,
515,18824396.768227298,0.9247035980224609,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'random_forest', 'regressor:random_forest:bootstrap': 'False', 'regressor:random_forest:criterion': 'friedman_mse', 'regressor:random_forest:max_depth': 'None', 'regressor:random_forest:max_features': 0.720969071866877, 'regressor:random_forest:max_leaf_nodes': 'None', 'regressor:random_forest:min_impurity_decrease': 0.0, 'regressor:random_forest:min_samples_leaf': 15, 'regressor:random_forest:min_samples_split': 12, 'regressor:random_forest:min_weight_fraction_leaf': 0.0}",59,Success,0.0,NoPreprocessing,no_preprocessing,random_forest,,,,,,,,False,friedman_mse,None,0.720969071866877,None,0.0,15.0,12.0,0.0,,,,,,,,,,,
516,34452028.44113172,0.2942972183227539,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.1007698061538734e-07, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'constant', 'regressor:sgd:loss': 'squared_epsilon_insensitive', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 1.0356699493295565e-05, 'regressor:sgd:epsilon': 0.00555136494200861, 'regressor:sgd:eta0': 2.1723929581902907e-05, 'regressor:sgd:l1_ratio': 0.13894915395068497}",761,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.1007698061538734e-07,False,True,constant,squared_epsilon_insensitive,elasticnet,1.0356699493295565e-05,0.00555136494200861,2.1723929581902907e-05,0.13894915395068497,
517,1059385958.423937,0.2843749523162842,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 2.784237975382164e-07, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'huber', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 0.007904161832307518, 'regressor:sgd:epsilon': 0.015503427746308543, 'regressor:sgd:l1_ratio': 0.00984208167879857}",2061,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,2.784237975382164e-07,False,True,optimal,huber,elasticnet,0.007904161832307518,0.015503427746308543,,0.00984208167879857,
518,39498995.04022463,0.291506290435791,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.0117922500688227e-07, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'huber', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 1.0370448707019117e-05, 'regressor:sgd:epsilon': 5.71371662074815e-05, 'regressor:sgd:l1_ratio': 0.000528962096946297}",1388,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.0117922500688227e-07,True,True,optimal,huber,elasticnet,1.0370448707019117e-05,5.71371662074815e-05,,0.000528962096946297,
519,36221275.07173172,0.2895348072052002,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.007787735355211e-07, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'huber', 'regressor:sgd:penalty': 'l1', 'regressor:sgd:tol': 0.0006813875046233919, 'regressor:sgd:epsilon': 0.017988609756775263}",1227,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.007787735355211e-07,True,True,optimal,huber,l1,0.0006813875046233919,0.017988609756775263,,,
520,37952991.970460415,0.2841475009918213,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 0.02939171066838997, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'l2', 'regressor:sgd:tol': 0.0069769701083836795, 'regressor:sgd:epsilon': 0.0971856979149337}",1328,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,0.02939171066838997,False,True,optimal,epsilon_insensitive,l2,0.0069769701083836795,0.0971856979149337,,,
521,34389969.73357241,0.296480655670166,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 9.923853546607484e-07, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'constant', 'regressor:sgd:loss': 'squared_loss', 'regressor:sgd:penalty': 'l2', 'regressor:sgd:tol': 1.011624376691312e-05, 'regressor:sgd:eta0': 0.032576150561972654}",692,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,9.923853546607484e-07,True,True,constant,squared_loss,l2,1.011624376691312e-05,,0.032576150561972654,,
522,20049910.54301948,7.341029405593872,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'random_forest', 'regressor:random_forest:bootstrap': 'False', 'regressor:random_forest:criterion': 'mae', 'regressor:random_forest:max_depth': 'None', 'regressor:random_forest:max_features': 0.9676585713826845, 'regressor:random_forest:max_leaf_nodes': 'None', 'regressor:random_forest:min_impurity_decrease': 0.0, 'regressor:random_forest:min_samples_leaf': 3, 'regressor:random_forest:min_samples_split': 4, 'regressor:random_forest:min_weight_fraction_leaf': 0.0}",182,Success,0.0,NoPreprocessing,no_preprocessing,random_forest,,,,,,,,False,mae,None,0.9676585713826845,None,0.0,3.0,4.0,0.0,,,,,,,,,,,
523,147474213.2178978,0.2905919551849365,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 0.0050188454497425835, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'constant', 'regressor:sgd:loss': 'squared_epsilon_insensitive', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 0.005959070887434723, 'regressor:sgd:epsilon': 0.00013936862874198847, 'regressor:sgd:eta0': 2.480124970951245e-06, 'regressor:sgd:l1_ratio': 0.06305189725364045}",1880,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,0.0050188454497425835,True,True,constant,squared_epsilon_insensitive,elasticnet,0.005959070887434723,0.00013936862874198847,2.480124970951245e-06,0.06305189725364045,
524,39436838.27153996,0.33951544761657715,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.1091747807522935e-07, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'invscaling', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'elasticnet', 'regressor:sgd:tol': 1.0171805474533248e-05, 'regressor:sgd:epsilon': 0.042350867661455405, 'regressor:sgd:eta0': 3.1381291570625245e-05, 'regressor:sgd:l1_ratio': 0.9782127928560219, 'regressor:sgd:power_t': 0.0508394804861755}",1381,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.1091747807522935e-07,False,True,invscaling,epsilon_insensitive,elasticnet,1.0171805474533248e-05,0.042350867661455405,3.1381291570625245e-05,0.9782127928560219,0.0508394804861755
525,38949339.71534144,0.28578615188598633,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 0.027197138692778452, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'l2', 'regressor:sgd:tol': 0.021645622725298384, 'regressor:sgd:epsilon': 0.061753778836233175}",1360,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,0.027197138692778452,False,True,optimal,epsilon_insensitive,l2,0.021645622725298384,0.061753778836233175,,,
526,26765354.927096974,0.8198511600494385,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'random_forest', 'regressor:random_forest:bootstrap': 'False', 'regressor:random_forest:criterion': 'friedman_mse', 'regressor:random_forest:max_depth': 'None', 'regressor:random_forest:max_features': 0.3661846543533983, 'regressor:random_forest:max_leaf_nodes': 'None', 'regressor:random_forest:min_impurity_decrease': 0.0, 'regressor:random_forest:min_samples_leaf': 14, 'regressor:random_forest:min_samples_split': 8, 'regressor:random_forest:min_weight_fraction_leaf': 0.0}",332,Success,0.0,NoPreprocessing,no_preprocessing,random_forest,,,,,,,,False,friedman_mse,None,0.3661846543533983,None,0.0,14.0,8.0,0.0,,,,,,,,,,,
527,40183782.60547886,0.28615903854370117,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.5407645786863573e-07, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'optimal', 'regressor:sgd:loss': 'huber', 'regressor:sgd:penalty': 'l2', 'regressor:sgd:tol': 1.0341682369710668e-05, 'regressor:sgd:epsilon': 0.00019915460474737506}",1427,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.5407645786863573e-07,True,True,optimal,huber,l2,1.0341682369710668e-05,0.00019915460474737506,,,
528,152996931.90720814,0.28255677223205566,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 0.00032954508318994104, 'regressor:sgd:average': 'True', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'invscaling', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'l2', 'regressor:sgd:tol': 0.0005594320328287808, 'regressor:sgd:epsilon': 2.729162541180337e-05, 'regressor:sgd:eta0': 1.7450142661574116e-06, 'regressor:sgd:power_t': 0.8883085349672333}",1992,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,0.00032954508318994104,True,True,invscaling,epsilon_insensitive,l2,0.0005594320328287808,2.729162541180337e-05,1.7450142661574116e-06,,0.8883085349672333
529,18309591.90936416,1.053086757659912,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'random_forest', 'regressor:random_forest:bootstrap': 'True', 'regressor:random_forest:criterion': 'mse', 'regressor:random_forest:max_depth': 'None', 'regressor:random_forest:max_features': 0.9433388691696227, 'regressor:random_forest:max_leaf_nodes': 'None', 'regressor:random_forest:min_impurity_decrease': 0.0, 'regressor:random_forest:min_samples_leaf': 7, 'regressor:random_forest:min_samples_split': 6, 'regressor:random_forest:min_weight_fraction_leaf': 0.0}",9,Success,0.0,NoPreprocessing,no_preprocessing,random_forest,,,,,,,,True,mse,None,0.9433388691696227,None,0.0,7.0,6.0,0.0,,,,,,,,,,,
530,49131313.01994772,0.2877342700958252,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'sgd', 'regressor:sgd:alpha': 1.1229735374124803e-07, 'regressor:sgd:average': 'False', 'regressor:sgd:fit_intercept': 'True', 'regressor:sgd:learning_rate': 'invscaling', 'regressor:sgd:loss': 'epsilon_insensitive', 'regressor:sgd:penalty': 'l1', 'regressor:sgd:tol': 0.06285016955332594, 'regressor:sgd:epsilon': 0.03598384429201186, 'regressor:sgd:eta0': 0.00035846911427463916, 'regressor:sgd:power_t': 0.0001661760564736477}",1620,Success,0.0,NoPreprocessing,no_preprocessing,sgd,,,,,,,,,,,,,,,,,1.1229735374124803e-07,False,True,invscaling,epsilon_insensitive,l1,0.06285016955332594,0.03598384429201186,0.00035846911427463916,,0.0001661760564736477
531,34512945.07557292,0.29477524757385254,"{'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'regressor:__choice__': 'liblinear_svr', 'regressor:liblinear_svr:C': 0.08671906548887366, 'regressor:liblinear_svr:dual': 'False', 'regressor:liblinear_svr:epsilon': 0.0016247876469311587, 'regressor:liblinear_svr:fit_intercept': 'True', 'regressor:liblinear_svr:intercept_scaling': 1, 'regressor:liblinear_svr:loss': 'squared_epsilon_insensitive', 'regressor:liblinear_svr:tol': 0.013494647373361477}",807,Success,0.0,NoPreprocessing,no_preprocessing,liblinear_svr,0.08671906548887366,False,0.0016247876469311587,True,1.0,squared_epsilon_insensitive,0.013494647373361477,,,,,,,,,,,,,,,,,,,,
